path,base_bytes,base_sha256,final_bytes,final_sha256,first_read,second_pass,classification,severity,issues,disposition
tasks/TASK_011_ADAPTIVE_RESEARCH_CONTROLLER.md,902,575666bae594231e3ec53fd310dcd2fbd82f0f7ef89670a5f27851b5303d97b7,2110,875c877d769bb3d172ebecc4aa57f89aaa74628ca84ba0070266a0efd2474c16,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_012_EVIDENCEPACK_AND_FRESHNESS.md,883,5589c73f388fd27229dc18dedcde2e1b2dc51f757ffb52488008d30918476d19,2170,60a2e0a53fad871d5089aef2b01b691a5deb2d2d35e665c4d4288593a86d8509,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_013_CREATIVE_STRATEGY_AND_RETENTION.md,966,16f72506fa207a2ae8ab4b3b7f0d01d1fc9464c519eda73d5748dacffc996393,2166,590db681d1703caa415ee81c07b337279fbc5480aa83a8717b99343107b1ba1f,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_014_STORY_HIERARCHY.md,886,031b9e87cabd0c0118772ee316343cee1668134aea64e7e188f9991bd3aca3aa,2118,40355769b64738f5ef23c9b3711fe4920b39919d592c3dbd45e2a6a346458459,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_015_CHARACTER_RELATIONSHIP_KNOWLEDGE.md,906,99f745aedaa9760d00c8f23d1a8eb695940dba2152f9acbc2fce9b3fda1ee1ee,2017,fb0f3bdb57fe5d6f3fa210dd988629e509229448739d62719460019f6819cbf4,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_016_PROJECT_CANON_AND_EPISODE_MEMORY.md,944,4bf6000de8732a15171bfcf47ae4747c1c7b120f6df8b8e438a97f14b934a8a7,2135,4224b4727b68bd1dd4a32a9b151e63646586c1de0343824568d0f1b7b25ceed9,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_017_DIALOGUE_VOICE_LOCALIZATION.md,903,ae6ee919b689731ebe5fcb9c26424bafcaa279710aa76a62c2f3a10961c61ef5,1977,f325679871e7165472855835c30e2fa622ef6c00bb8aa431bd4852b72367dd9e,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_018_PERFORMANCE_CAMERA_AUDIO_EDITORIAL.md,917,70f00a1753f3886bcb03d541e20cbbd3e802de5b272a5ac0efd4801fbe6400b0,2038,8b9023fb9a789ea1c7cb3f7e8c8c62a7e0cd5b6206d108de560cf766a6cb478b,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_019_PRODUCTION_STRATEGY_ENGINE.md,897,157c47598ded27b18240fe5797a170b362ffa45b77bf44a624149b1802a4ca1b,1964,453d5758632ba307ba2f06497dc9d1e6d33d8b87e7c0e38c6b61798137732911,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_020_SCENE_COMPLEXITY_PLANNER.md,873,ed9ee5165a4ec5ef1a3d49978e839adeff1d7f3d2595ff55bee23bf24cbcf827,1945,fa8c1a68e57eca8335611e27e2e69f8c5f2bcfa3838601bc5506343472742b67,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_021_CONTINUITY_DEPENDENCY_SCHEDULER.md,906,a369cc3e46169299123e0b146160b75c6eabde5f0489d9192053ab84c2b80372,2050,6cc7a2a5fbb834708b245f0758b8326df84fb32108f057304750c2f2e48b0848,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_022_CONTINUITY_BATON.md,858,06cfa50172a644e90a88e7c23c57065da2eeeb146e2b81c6dea3b0ff4e98ee0c,1907,cbfa7f07a0ef80825026b1dafb289ef1743bb9f281270d04a8ca9b8f9637fc2e,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_023_SELECTIVE_KEYFRAME_CONTROLLER.md,753,f909b46ce51bb5b7a1267d8802bd3d97f51ce33e1edc3453f462010cfafb9bb5,1836,8dcad4a456431b00764ced923ad86d8f93cef64125b8cd7e0774e6ac13331201,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_024_EXTERNAL_KEYFRAME_WORKFLOW.md,1417,794a6d1651d86cd9b49038869cc8621f69e1259c07dbed1dccaf3bd0363e272b,3121,665b3324d4e5c6f3ca1748e48052966ed73527d4ccb976bac04533de5405feed,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_025_UNIVERSALVIDEOSPEC.md,855,9d5928fe1996b84ca170c1886dc4bebb281212e8146d19fea4f9abe0d0eb14dc,1927,7360d5b6f88e16aeac5703e3adf070c197cd0b69c5aff37496c170d45b36aa25,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_026_MODEL_PROFILES_AND_CAPABILITY_RESOLVER.md,828,26b5dd045f78087841d81b7876fc6b09d06830aef15374a0715ea30f296ed53a,2389,447f98e628e1b0934b083527e882fec80b67291d3752384905b07cad9f1b0d2b,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_027_MODEL_PROMPT_COMPILERS.md,928,fe4d15c893e720a042e9b810793d2e1ec9b8fc3952c4f84b13f1ceee533b2d6f,2120,7593e6603c435d8f2d1abe21c1cbb6925db2558c5d1be3960f17f636a72a6e83,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_028_PROVIDER_PROFILES_AND_ADAPTERS.md,1122,7c10eb55b8653c8668444b992dfa713177ef0e577228dc9cc60f3f7a344591d3,2606,9337df4e00ceec4c9ccfc56e347cdb0407f38a66fa4927d9912427928fd6f83d,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_029_DEGRADE_PLANNER.md,852,1042c4b8b35a3222dd441d1f632ede495e7cbbaa2f9fb08ec6587b4ef13f18be,1959,cc6fc8d8d31a750e5e1b2a5c1d63da8cad4b70c3871de11907f8e23344b3618c,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_030_SEEDANCE_2_0_VERTICAL_SLICE.md,1722,730ac0d543e10fb23d2a577d9ec5dc17f53b8e2b1abc84ecf7a545f5ed9a41b6,3121,a33885cd81ca1586e9310e33a21ea23c1c70b9370e6ba548522dcb7a8a8ec50b,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_031_PROBE_AND_BENCHMARK_HARNESS.md,664,09ad3e423bc4816c9db656d9696dbaefb196cc4443df1c1db26559a452335e06,1883,0b63a3c9ff53ad1bce9dbeeec5561fdbc33b95176f789f9146a643a17b9a9bea,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_032_DURABLE_JOBS.md,968,ae52c30ed7ffcbeabe3cd4682eb733c9eee2f597a2041d31a7108218d90fb6d0,2252,591cc20c33a0097caaeb1469a634b80fbdcc5ea7b6eacc0d85f6693d4e479f04,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_033_COST_AND_PAID_ATTEMPT_GUARD.md,1354,ef6f95189fcfb45839680ba417e69c3e4186f54f982c6c074f7c734aca85a9b9,2955,eab253d31229a98d65ced990b7fa316490b30d321d05fa7928ea76234d2cff60,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_034_MEDIA_QA_AND_DIAGNOSIS.md,893,a14390066d1d6379d0e7baabf9e5bc92fb8a9e773dd95429c92d1aeedcda0037,1984,ae7de9ea7213cfb9b6774700ebb10d3c3d59f538db2da2a13c070e3bfffe88ea,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_035_CONTEXTUAL_SHOT_REVISION.md,899,1c7776aa76dddc76492a73762d047f3871163b324af5e2814c85a90f17acdc5b,1972,6ab091174c1f77b60dc650067b5d331e6b0d12ba703884756330b4bd5cbd96a6,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_036_SHOT_VERSION_GRAPH_AND_CONTINUITY_SANDWICH.md,953,29100926a3c22ff1eb07bc14b3379817694de8ad229ad03db7623de6f6da80ab,2159,bb1867f39844c63f72de6996de9b8ecc30a0e2cc1717b2b4093e582a0660d0f1,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_037_VOICE_SUBTITLE_MUSIC_ASSEMBLY.md,1287,a2f97ea85c387c8c922006b52f442f5e0075c76ab7daed33b5fde18435625353,2666,fa4173510d94039804253d752adf7bc8fef55648920cf68903e9718878b60810,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_038_TASTE_OUTCOME_RESEARCH_MEMORY.md,886,44047ee4f7cee3b0d7d3b3471e6afd4fec86e216fc661830ae9f13ebaad1c9ce,2066,af88b6429ee23ef53713d45cc28a50c2ccadf58edf86a29d37ea6842bca02d6a,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_039_GOLDEN_SCENARIO_AUTOMATION.md,968,a59fb6875770c09027a7d3e7c3ddb848a6d89c081da7039105f2d78fa42b80b5,2398,bf5009e817e18c0e508a59e89f9e98f7c37fd5f77ccdccf772a280a5c60bfefe,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_040_SERIES_CONTINUATION_ACCEPTANCE.md,617,56336996dbba7ff9dc21894dff0a6ca56459fdf0cadde3c38b4f74109298e88d,1821,89363b7b4e654464172bb657d2741da2b9b3678785367899a6c7b156c9638921,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_041_UI_REVIEW_SURFACES.md,965,fa5ba224a539465eb5ae0522df97dcd125caeb4c0e5ac6361ab141c7fcc2ea8e,2090,3c05c103a75773a8a7c2f9c57d7db25fe6db834ec910de7fd49ff55d2ecc3461,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_042_SECURITY_BACKUP_OBSERVABILITY.md,1211,e1b81e30dd6e6b7131129fbe313b1cec821aebb553ec6724bf35a94568b5e185,2484,f612176742a38a1f4bab8fd811b31dc35012c342113ca344659aca62ed748470,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
tasks/TASK_043_BETA_RELEASE_GATE.md,1253,0734ee910319d271a00da7bc0aaf0804cb1a5dbfb20b6ec334d63b21d2a8b185,2517,66b085636032695327f31e8c9df24b2eca51cbabbe232f9a894cbfb8c500cbac,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,UNDER_SPECIFIED,HIGH,"A07,A08,A09",HARDENED
traceability/PHASE_GATE_MATRIX.csv,954,63b917a74ff7623775739f898f584f31ea62c3887da2f22da723f54b71402b34,1577,dae6654fc2d9b7b4b7df95280e21ce8afe5ed2f4dac31eca6eafcd1054b3a579,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,CONFLICT,HIGH,"A07,A09",HARDENED
traceability/README.md,224,e2f1ecfa6e33da65289690b099f8bc796cb5ee1cd40e01f0966b714d17b3a74a,768,828d87261e42848e79c8f373128950dcacb068c5a00142db3831127c907d409d,READ_FULL,FULL_CONTENT_STRUCTURAL_CHECK_AND_GROUP_SEMANTIC_REVIEW,CONFLICT,HIGH,"A07,A09",HARDENED
traceability/REQUIREMENTS_TRACEABILITY.csv,10410,54ba2e09176f5844976f669532d1303e73c9b3a17f541984b5041c7a724c02a8,23900,0284496cfec62d6db4a2198a1fbcd4516c62a6bc62f2d2eae96a71a9a12778d9,READ_FULL,2026-09-09_FOLLOWUP_CONTENT_AND_COUNTEREXAMPLE_REVIEW,CONFLICT,HIGH,"A07,A09",HARDENED
